id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
610432950569350068,Resorts World Sentosa - Equarius Hotel,46075735,Sweet Home,Central Region,Southern Islands,1.256984,103.820267,Private room,567,1,3,2022-09-04,0.63,10,362,3,Authorised Serviced Apartment
610508444225189537,Roomy 1 bedroom space for long and short stays,156409670,Tia,Central Region,Rochor,1.30149,103.8508,Entire home/apt,330,6,0,,,180,364,0,S8095
610566475939497195,Studio for 2 in Vibrant Little India,138649185,Fiona,Central Region,Rochor,1.30401,103.85234,Entire home/apt,290,6,1,2022-08-07,0.64,217,355,1,S0069
610617991088345911,【JB City Suasana】Melarancia Retreat byⓗⓢ,260813040,Havona,North Region,Woodlands,1.46229,103.76087,Entire home/apt,42,1,22,2022-09-19,4.34,34,71,22,
611044175922468183,Whole condo unit at Aljunied ( 5pax ),455556561,Levy,Central Region,Geylang,1.31417,103.88107,Entire home/apt,169,5,7,2022-09-12,1.48,3,291,7,Authorised Serviced Apartment
611212600349626603,"Great location, superb facilities & good security.",181019949,Han Nee,North Region,Woodlands,1.4588778748062707,103.76966144889593,Private room,19,30,0,,,1,346,0,
611237949339417623,MBS Hotel Room deluxe/premier,66517759,Christina,Central Region,Downtown Core,1.28146,103.85904,Private room,664,2,7,2022-09-10,1.46,3,316,7,S7292
611242881863514656,"Pleasant 2 BR in Clarke Quay, 3 mins stroll to MRT",138649185,Fiona,Central Region,Museum,1.29332,103.84366,Entire home/apt,369,6,2,2022-08-16,0.81,217,313,2,S9918
611404781338456084,Marina bay sands Hotel Deluxe/Premier room金沙酒店豪华尊贵,46075735,Sweet Home,Central Region,Downtown Core,1.28161,103.85859,Private room,1255,1,3,2022-08-28,1.08,10,80,3,S7292
611750247732100287,Hard rock hotel  on Sentosa island,360882199,Lina,Central Region,Southern Islands,1.256984,103.820267,Private room,469,1,2,2022-07-24,0.81,18,89,2,S2005
611812996950814883,Premier Deluxe Room of MBS  Hotel 金沙酒店可以去无边泳池,46075735,Sweet Home,Central Region,Downtown Core,1.28245,103.85788,Private room,1241,1,7,2022-08-01,1.46,10,85,7,S7292
611848412940480784,Marina bay Hotel deluxe premier room infinity pool,46075735,Sweet Home,Central Region,Downtown Core,1.28245,103.85788,Private room,1350,1,3,2022-07-16,0.77,10,90,3,S7292
611875649711952972,Premier/Deluxe Room of MBS Hotel with rooftop pool,46075735,Sweet Home,Central Region,Downtown Core,1.28245,103.85788,Private room,1350,1,0,,,10,84,0,S7292
611901023597113623,Marina Bay Sands hotel with rooftop Infinity Pool,46075735,Sweet Home,Central Region,Downtown Core,1.28131,103.85674,Private room,1302,1,17,2022-09-03,3.49,10,85,17,S7292
611901118410275260,Marina Bay Sands hotel with Charming Infinity Pool,46075735,Sweet Home,Central Region,Downtown Core,1.28245,103.85788,Private room,1350,1,6,2022-09-17,1.75,10,84,6,S7292
611992849129877708,Simple 2 Bedroom home near Aljunied Dakota Mrt,455736437,Bob,Central Region,Geylang,1.313643,103.885719,Entire home/apt,220,2,9,2022-09-09,2.25,4,285,9,Authorised Serviced Apartment
612129050213054816,⭐️D'Studio by Nest Home⭐️【Seaview | Arcade Game】,351932154,Nest,North Region,Lim Chu Kang,1.46672,103.72787,Entire home/apt,62,1,18,2022-09-21,3.67,21,81,18,
612490099959375922,🦋【Kalista Suite】💫〖R&F Mall🍴🛒Johor Bahru〗❤️,41870590,UHA Management,North Region,Woodlands,1.46122,103.76848,Entire home/apt,93,1,1,2022-07-10,0.39,61,0,1,
612517667124973386,🦋【Anivia Suite】🀄〖Sky Habitat🍟🍔Johor Bahru〗❤️,41870590,UHA Management,North Region,Woodlands,1.46301,103.76832,Entire home/apt,94,1,1,2022-06-27,0.34,61,0,1,
612814041009699603,New Deluxe Comfy Studio @ Somerset/ Orchard Area,10248444,Binh Chan,Central Region,River Valley,1.29661,103.83956,Entire home/apt,223,2,7,2022-08-17,1.44,19,305,7,Authorised Serviced Apartment
612864817729508149,New City Cozy Deluxe studio@ Orchard/Somerset Area,10248444,Binh Chan,Central Region,River Valley,1.29667,103.83996,Entire home/apt,198,2,6,2022-08-14,1.42,19,334,6,Authorised Serviced Apartment
612870854149218993,New Comfy Studio /Wifi @ Somerset/City Area,10248444,Binh Chan,Central Region,River Valley,1.29463,103.84011,Entire home/apt,250,2,2,2022-06-26,0.50,19,352,2,Authorised Serviced Apartment
612884391263546413,Comfy Room Suite/Wifi @ Orchard/Somerset Area,10248444,Binh Chan,Central Region,River Valley,1.29661,103.83863,Private room,136,2,3,2022-07-22,0.91,19,276,3,Authorised Serviced Apartment
613227635327682345,🌻【Scorpio Suite】💫〖5 mins to CIQ🚌👜Johor Bahru〗❤️,41870590,UHA Management,North Region,Woodlands,1.47155,103.76338,Entire home/apt,94,1,3,2022-06-05,0.62,61,354,3,
613396167223285501,R&F 3br/MahjongTable/Big balcony/Part Seaview,258278929,Japheth,North Region,Woodlands,1.45987,103.77007,Entire home/apt,70,1,5,2022-09-07,1.27,8,363,5,
613542199071362956,STAY AT THE 2BR LUXURY AT BUSTLING- ORCHARD RD,156409670,Tia,Central Region,Orchard,1.30075,103.84156,Entire home/apt,736,6,0,,,180,82,0,S0010
613542230600332972,City View 2BR of Dual-Key R&F Princess by ANJU,446099453,Anju,North Region,Woodlands,1.46023,103.76786,Entire home/apt,62,1,28,2022-09-19,6.13,20,339,28,
613551223229221442,City View Studio of Dual-Key R&F Princess by ANJU,446099453,Anju,North Region,Woodlands,1.4586,103.76824,Entire home/apt,45,1,43,2022-09-18,9.21,20,336,43,
613551678122841604,STAY AT THE 2BR LUXURY AT BUSTLING- ORCHARD RD,138649185,Fiona,Central Region,Orchard,1.30248,103.83982,Entire home/apt,735,6,0,,,217,354,0,S0010
613573947464291842,City View Dual-Key  unit at R&F Princess by ANJU,446099453,Anju,North Region,Woodlands,1.45822,103.76888,Entire home/apt,117,1,2,2022-05-18,0.43,20,328,2,
613679867458187670,NEW Comfy Room Suite /WIFI @ Orchard/Somerset Area,10248444,Binh Chan,Central Region,River Valley,1.2947,103.84002,Private room,130,2,6,2022-06-11,1.34,19,339,6,Authorised Serviced Apartment
613697469535880711,Cozy City Studio Suite/WIFI@ Somerset/Orchard Area,61619807,Ong,Central Region,River Valley,1.29644,103.83879,Entire home/apt,165,2,3,2022-09-03,0.74,13,308,3,Authorised Serviced Apartment
613701831923489104,Comfy Studio Apt w Balcony @ City/Orchard Area,61619807,Ong,Central Region,River Valley,1.29538,103.83842,Entire home/apt,219,2,5,2022-08-31,1.95,13,308,5,Authorised Serviced Apartment
613705056424624864,R&F Princess Cove 3BR Near SG Custom,446266753,YY Home,North Region,Woodlands,1.45944,103.77014,Entire home/apt,113,1,4,2022-09-18,1.35,2,362,4,
613714137692004605,New Comfy Room Suite/ WIFI @ Orchard/Somerset Area,61619807,Ong,Central Region,River Valley,1.29494,103.84016,Private room,129,2,6,2022-08-29,1.80,13,266,6,Authorised Serviced Apartment
613928078420951746,🌻【Cetus Suite】💫〖City Square🛍️🛒Johor Bahru〗❤️,41870590,UHA Management,North Region,Woodlands,1.46955,103.76328,Entire home/apt,44,1,3,2022-07-31,0.66,61,354,3,
613943731315436262,🌻【Lyra Suite】💫〖SKS Pavillion🌆✨Johor Bahru〗❤️,41870590,UHA Management,North Region,Woodlands,1.46993,103.76219,Entire home/apt,81,1,0,,,61,354,0,
614240935395608185,"Walk to Mt.Elizabeth, Splendid 2BR-2Bath (56sqm)",138649185,Fiona,Central Region,Novena,1.32391,103.84606,Entire home/apt,535,6,0,,,217,349,0,S0001
614254607112390911,"Walk to Mt.Elizabeth, Splendid 2BR-2Bath (56sqm)",156409670,Tia,Central Region,Novena,1.32546,103.84533,Entire home/apt,820,6,1,2022-07-26,0.51,180,354,1,S0001
614294922525777125,BlissHome 1-Bedroom,455910688,RF Bliss Home,North Region,Woodlands,1.458763,103.769493,Entire home/apt,52,1,5,2022-08-21,1.33,6,365,5,
614383929985549130,2b2b - Walking Distance to CIQ l R&F mall,152268657,Henyi,North Region,Woodlands,1.46244,103.76983,Entire home/apt,52,1,9,2022-09-18,1.86,1,83,9,
614674776368536870,Luxury Seaview 2BR Puteri Harbour Legoland,163025370,Sharm,West Region,Western Water Catchment,1.41333,103.65498,Entire home/apt,92,1,2,2022-07-10,0.42,18,90,2,
614726136576628550,NEW Deluxe Studio Apt/WIFI @ Somerset/Orchard Area,61619807,Ong,Central Region,River Valley,1.29664,103.83998,Entire home/apt,238,2,1,2022-09-07,1,13,354,1,Authorised Serviced Apartment
614824868523680674,Cozy studio with all amenities,238891646,Neha,Central Region,Toa Payoh,1.33021,103.86669,Entire home/apt,200,92,0,,,88,364,0,
615119791978744694,Hardrock Hotel deluxe room 圣淘沙硬石酒店,343559915,Sun,Central Region,Southern Islands,1.2564422399019202,103.82123435232256,Private room,373,1,3,2022-08-05,1.22,7,352,3,M0567
615426479481318626,Marina Bay Sands hotel discount room and suite,343559915,Sun,Central Region,Downtown Core,1.28175,103.85845,Private room,656,1,5,2022-07-24,1.09,7,171,5,M1500
615525655614957450,Garden View 1BR unit at R&F Princess by ANJU,446099453,Anju,North Region,Woodlands,1.4596315380852163,103.770537335577,Entire home/apt,49,1,31,2022-09-18,6.84,20,348,31,
615618133176702671,🌷【Maokai Suite】✨〖Legoland🪸🎪JohorBahru〗❤️,305023316,Uha Medini,West Region,Western Water Catchment,1.41781,103.65205,Entire home/apt,50,1,4,2022-09-04,0.92,19,364,4,
615692557334754832,3 BR + Study Room for Families in Clementi,138649185,Fiona,West Region,Clementi,1.30773,103.76954,Entire home/apt,430,92,0,,,217,364,0,Authorised Serviced Apartment
615713320671809750,"COMFORTABLE 4BR FAMILY & PET FRIENDLY, CLEMENTI",156409670,Tia,West Region,Clementi,1.30993,103.76127,Entire home/apt,420,92,0,,,180,364,0,Authorised Serviced Apartment
615841411346613977,Teega Suits @ Puteri Harbour,287288495,Heyday,West Region,Western Water Catchment,1.41642,103.655495,Entire home/apt,45,1,9,2022-09-02,1.90,1,231,9,
616121824262218947,Johor Bahru Hostel Style Apartment Near Legoland,362279594,Lim,West Region,Western Water Catchment,1.41765,103.65234,Entire home/apt,419,1,1,2022-08-19,0.83,7,365,1,
616158021064304552,Charming Studio Apartment with a lovely pool,456713119,Citadines Raffles Place,Central Region,Downtown Core,1.285,103.84968,Private room,509,1,3,2022-09-17,1.23,1,358,3,Authorised Serviced Apartment
616269766989380503,"Pleasant 2 BR in Clarke Quay, 3 mins stroll to MRT",138649185,Fiona,Central Region,Singapore River,1.29337,103.84248,Entire home/apt,470,6,0,,,217,330,0,S0016
616890218047855760,⭐️D’Lovely Suite by Nest Home⭐️【Beach | Netflix】,351932154,Nest,North Region,Lim Chu Kang,1.46536,103.72967,Entire home/apt,62,1,26,2022-09-18,5.78,21,88,26,
617247173811632292,NEW Deluxe Studio Apt/WIFI @ Somerset/Orchard Area,61619807,Ong,Central Region,River Valley,1.29464,103.84009,Entire home/apt,220,2,3,2022-07-20,1.08,13,320,3,Authorised Serviced Apartment
617247522983231415,New Comfy Studio Apt/ Wifi @ Somerset/Orchard Area,61619807,Ong,Central Region,River Valley,1.29472,103.83931,Entire home/apt,200,2,3,2022-07-15,1.03,13,340,3,Authorised Serviced Apartment
617655668933183327,One bedroom apartment near Tanjong Pagar MRT,238891646,Neha,Central Region,Downtown Core,1.27336,103.84587,Entire home/apt,233,92,0,,,88,364,0,
617668894412276178,Cozy studio near Tanjong Pagar MRT,238891646,Neha,Central Region,Downtown Core,1.2753,103.8451,Entire home/apt,194,92,0,,,88,365,0,
617670098756922797,C2519 AlmasSuites Muji Seaview Netflix 🌈STAY,268892083,Stay Property Management,West Region,Western Water Catchment,1.41626,103.65309,Entire home/apt,38,1,35,2022-09-19,7.55,38,363,35,
617673019515053341,C2509 Almas Suites Muji Studio100mbpsNetflix🌈STAY,268892083,Stay Property Management,West Region,Western Water Catchment,1.41594,103.65284,Entire home/apt,38,1,30,2022-09-21,6.47,38,358,30,
618538182100496442,Lovely 1 bedroom apartment,455736437,Bob,Central Region,Geylang,1.31219,103.88038,Entire home/apt,168,2,7,2022-09-03,1.89,4,289,7,Authorised Serviced Apartment
618612084019601904,[ARIA Suites] Seaview Singapore View Above Mall,215366686,Sharina,North Region,Woodlands,1.45757,103.77053,Entire home/apt,71,1,4,2022-08-04,0.86,3,362,4,
618617259701965555,【JB City Suasana】3BR Amber Family Suite byⓗⓢ,260813040,Havona,North Region,Woodlands,1.463419,103.76207,Entire home/apt,101,1,32,2022-09-18,6.86,34,65,32,
619111600921554733,JB Suasana-Spacious Comforts 1BR-vacations Trips,275883777,Lawrence,North Region,Woodlands,1.46257,103.76248,Entire home/apt,49,1,5,2022-06-28,1.25,1,262,5,
619235804089058605,Marina Bay Sands(MBS) hotel新加坡金沙无边泳池酒店,360882199,Lina,Central Region,Downtown Core,1.283671,103.860489,Private room,637,1,17,2022-09-07,3.95,18,154,17,S2008
619323887944764314,"LUXURY AT EASE, 2BR NEAR TIONG BAHRU",138649185,Fiona,Central Region,Bukit Merah,1.2909,103.83195,Entire home/apt,440,6,0,,,217,356,0,S0001
619344375144497364,"LUXURY AT EASE, 3BR WITH 3 BATH ON HAVELOCK RD.",156409670,Tia,Central Region,Bukit Merah,1.28918,103.83042,Entire home/apt,690,6,0,,,180,348,0,S0001
619898163436370319,🎪【Gnome Suite】⛱️〖Hard Rock Cafe🍹🍰Teega Suites〗❤️,305023316,Uha Medini,West Region,Western Water Catchment,1.4159,103.65335,Entire home/apt,73,1,2,2022-05-18,0.44,19,304,2,
620507650389125869,*Licensed Studio Apartment - Stevens MRT/Orchard#1,459647592,Metro-YMCA,Central Region,Tanglin,1.31555,103.82604,Entire home/apt,210,7,5,2022-08-14,1.21,13,0,5,Authorised Serviced Apartment
620624312890507314,NEWLY RENOVATED Studio MRT Stevens Orchard #38,459647592,Metro-YMCA,Central Region,Tanglin,1.317,103.82637,Entire home/apt,190,7,3,2022-06-22,0.73,13,0,3,Authorised Serviced Apartment
620655369947094524,NEWLY RENOVATED Studio MRT Stevens Orchard #48,459647592,Metro-YMCA,Central Region,Tanglin,1.31605,103.82815,Entire home/apt,190,7,4,2022-08-13,1.04,13,0,4,Authorised Serviced Apartment
620705327184829898,"CLOSE to NUH/INSEAD, 3BR BOUNA VISTA",138649185,Fiona,Central Region,Queenstown,1.30431,103.78495,Entire home/apt,390,92,0,,,217,80,0,S8678
620777463829233961,"LUXURY AT EASE, 3BR WITH 3 BATH ON HAVELOCK RD.",138649185,Fiona,Central Region,Bukit Merah,1.28896,103.83108,Entire home/apt,740,6,0,,,217,349,0,S0001
620788126893611691,"LUXURY AT EASE, 2BR NEAR TIONG BAHRU",156409670,Tia,Central Region,Bukit Merah,1.29049,103.83248,Entire home/apt,440,6,0,,,180,356,0,S0001
620934663463052376,Romantic Luxury 3Bedroom By Starshine Home/富力公主湾三房,359796386,Starshine,North Region,Woodlands,1.45773,103.76789,Entire home/apt,98,1,19,2022-09-16,4.32,7,352,19,
621480603611316320,"FAMILY 2BR IN NOVENA, SINGAPORE",156409670,Tia,Central Region,Novena,1.31749,103.84582,Entire home/apt,350,92,0,,,180,364,0,S0002
621701501884272395,Comfy En-Siute Room/WIFI @Somerset/Orchard Area,46685310,Yin,Central Region,River Valley,1.29615,103.84074,Private room,126,2,7,2022-09-06,1.86,11,288,7,Authorised Serviced Apartment
621701736675444999,NEW Cozy Room Suite /WIFI @ Orchard/Somerset Area,46685310,Yin,Central Region,River Valley,1.29653,103.83843,Private room,130,2,11,2022-09-07,4.85,11,285,11,Authorised Serviced Apartment
621773122186021138,"MBS, Skyview Deluxe king/Premier King",66517759,Christina,Central Region,Downtown Core,1.28179,103.85726,Private room,1185,2,0,,,3,335,0,S2008
622269712439925412,Comfy 2QB Studio Apt /WIFI @ Orchard/Somerset Area,46685310,Yin,Central Region,River Valley,1.29627,103.8404,Entire home/apt,238,2,3,2022-09-08,3,11,308,3,Authorised Serviced Apartment
622285459570305887,Lux and comfortable Condo near MRT and City,29574073,DoDo,Central Region,Toa Payoh,1.337961,103.870148,Entire home/apt,600,92,0,,,1,70,0,
622295158315019857,NEW Cozy Studio Apt w WIFI @ CITY/Orchard Area,10248444,Binh Chan,Central Region,River Valley,1.29662,103.83913,Entire home/apt,185,2,2,2022-07-21,0.85,19,336,2,Authorised Serviced Apartment
622295230987649551,CITY Comfy Studio Apt/Wifi @ Orchard/Somerset Area,10248444,Binh Chan,Central Region,River Valley,1.29656,103.83844,Entire home/apt,195,2,0,,,19,312,0,Authorised Serviced Apartment
622295347304334846,New Comfy  Studio @ Orchard/ Somerset Area,10248444,Binh Chan,Central Region,River Valley,1.29487,103.8385,Entire home/apt,226,2,1,2022-07-31,0.55,19,326,1,Authorised Serviced Apartment
622295427992176873,New Cozy BR Suite /WIFI @ Orchard/ Somerset Area,10248444,Binh Chan,Central Region,River Valley,1.29473,103.8401,Private room,130,2,5,2022-08-24,2.59,19,315,5,Authorised Serviced Apartment
622961762441208330,"Pleasant 2 BR in Clarke Quay, 3 mins stroll to MRT",156409670,Tia,Central Region,Singapore River,1.29318,103.84179,Entire home/apt,410,6,1,2022-07-29,0.54,180,345,1,S0016
623042143455413093,NOVENA moulmein studios-Premium One bedroom 2,68059127,Wei,Central Region,Novena,1.318524,103.847511,Entire home/apt,181,6,1,2022-08-18,0.83,36,279,1,Authorised Serviced Apartment
623562080134198803,"Walk to Mt.Elizabeth, Splendid 2BR-1Bath (55sqm)",138649185,Fiona,Central Region,Novena,1.32429,103.84535,Entire home/apt,530,6,0,,,217,346,0,S0001
623562176813322930,Cosy condo w Jacuzzi tub/Smart TV / InfinityPool,44219325,Nikki,North Region,Woodlands,1.46669,103.76974,Entire home/apt,72,1,12,2022-09-10,2.90,13,365,12,
623646658754263160,"Walk to Mt.Elizabeth, Splendid 2BR-1Bath (55sqm)",156409670,Tia,Central Region,Novena,1.32615,103.84621,Entire home/apt,604,6,0,,,180,355,0,S0001
623665139003422870,"LUXURY AT EASE, 1 BED-2 BATH on HAVELOCK RD",138649185,Fiona,Central Region,Bukit Merah,1.2907,103.83218,Entire home/apt,340,6,1,2022-07-22,0.47,217,348,1,S0001
623676922118858286,"LUXURY AT EASE, 1 BED-2 BATH on HAVELOCK RD .",156409670,Tia,Central Region,Bukit Merah,1.29057,103.83237,Entire home/apt,340,6,1,2022-07-03,0.37,180,358,1,S0001
623694448987969436,Modern 3 BR Walking To Viva Vista Mall,138649185,Fiona,Central Region,Queenstown,1.28058,103.78438,Entire home/apt,400,92,0,,,217,364,0,S0001
624109009133260879,BlissHome 1-Bedroom Sea-view,455910688,RF Bliss Home,North Region,Woodlands,1.4604,103.77027,Entire home/apt,52,1,13,2022-09-19,2.98,6,363,13,
624312988270356369,"13 hours: 7PM-8AM, shared bathroom near China town",223971227,Fang,Central Region,Outram,1.28247,103.84457,Private room,102,1,9,2022-07-29,2.20,8,0,9,S0445
624368671693859795,"7 hours: 10AM-5PM, shared bathroom near China town",223971227,Fang,Central Region,Outram,1.28214,103.84409,Private room,89,1,0,,,8,0,0,S0445
624968104685572350,Premium 3 Bedroom With A Touch Of Luxury,138649185,Fiona,Central Region,Singapore River,1.29408,103.83272,Entire home/apt,1150,6,0,,,217,358,0,S0011
625006197338659746,🔑【Elvina Suite】🏄🏻‍♂️〖Country Garden🛍️🛒Johor Bahru〗❤️,188332365,Hoom,North Region,Lim Chu Kang,1.46453,103.72697,Entire home/apt,76,1,2,2022-08-07,0.50,1,359,2,
625135124287221387,"Fancy 1 BR near the CBD, only 1 min walk to MRT",156409670,Tia,Central Region,Rochor,1.29981,103.84968,Entire home/apt,290,30,0,,,180,364,0,S0022
625135239707995050,Premium 3 Bedroom With A Touch Of Luxury,156409670,Tia,Central Region,River Valley,1.29589,103.83101,Entire home/apt,1150,6,0,,,180,358,0,S0011
625778128515135884,BlissHome 2-Bedrooms Sea-view,455910688,RF Bliss Home,North Region,Woodlands,1.46028,103.77164,Entire home/apt,74,1,7,2022-09-09,1.69,6,364,7,
